frame,track_id,class,x,y
229,82,car,167.56796264648438,118.45126342773438
229,86,car,799.5299682617188,107.380859375
229,89,car,609.9505615234375,87.89847564697266
229,99,car,587.099365234375,169.20082092285156
229,106,car,469.6826171875,424.51934814453125
229,107,car,1035.1851806640625,588.1626586914062
230,82,car,158.1981658935547,121.7210464477539
230,86,car,797.4617919921875,104.3470687866211
230,89,car,610.8034057617188,84.9254379272461
230,99,car,588.7462158203125,163.00665283203125
230,106,car,479.36407470703125,399.7421875
231,82,car,147.73533630371094,124.16140747070312
231,86,car,795.8203125,101.71846008300781
231,89,car,611.4423828125,82.48516845703125
231,99,car,590.42626953125,157.29054260253906
231,106,car,488.06524658203125,378.2444152832031
231,112,car,997.2701416015625,522.173095703125
231,113,car,685.9898681640625,635.320556640625
232,82,car,136.88108825683594,129.99649047851562
232,86,car,794.2181396484375,99.20851135253906
232,89,car,611.9929809570312,80.19233703613281
232,99,car,591.959228515625,151.98280334472656
232,106,car,495.14276123046875,358.26043701171875
232,112,car,983.80810546875,495.59075927734375
232,113,car,685.47412109375,619.053466796875
233,82,car,125.59402465820312,135.0452117919922
233,86,car,792.30810546875,96.67478942871094
233,89,car,612.4439697265625,77.86094665527344
233,99,car,593.8046875,146.9304962158203
233,106,car,502.74652099609375,340.11846923828125
233,112,car,968.8028564453125,468.8465881347656
233,113,car,683.8795776367188,595.7960815429688
234,82,car,113.57215881347656,139.7818603515625
234,86,car,790.79541015625,94.28640747070312
234,89,car,613.3822631835938,75.73394012451172
234,99,car,595.059326171875,141.68936157226562
234,106,car,508.535888671875,322.65765380859375
234,112,car,955.5361328125,444.5987548828125
234,113,car,682.3796997070312,559.9332275390625
235,82,car,101.48246765136719,144.60845947265625
235,86,car,789.313232421875,91.7332992553711
235,89,car,614.5194091796875,73.78446960449219
235,99,car,596.60302734375,136.908203125
235,106,car,514.9092407226562,306.78179931640625
235,112,car,943.7568359375,423.0644226074219
235,113,car,680.85205078125,521.7316284179688
236,82,car,88.36847686767578,150.24465942382812
236,86,car,786.6595458984375,89.69369506835938
236,89,car,615.697021484375,71.45853424072266
236,99,car,597.8438720703125,132.6134033203125
236,106,car,520.3533935546875,292.6834716796875
236,112,car,933.4450073242188,402.18646240234375
236,113,car,679.6633911132812,486.27734375
237,82,car,74.79049682617188,155.5116729736328
237,86,car,785.31591796875,87.04202270507812
237,89,car,616.4437866210938,68.95795440673828
237,99,car,599.6959228515625,128.15823364257812
237,106,car,524.9432983398438,279.873291015625
237,112,car,924.3987426757812,384.09197998046875
237,113,car,678.5835571289062,455.60711669921875
238,82,car,60.868873596191406,160.83895874023438
238,86,car,783.8099975585938,84.76423645019531
238,89,car,617.241455078125,66.91960144042969
238,99,car,600.7506713867188,124.33842468261719
238,106,car,529.3959350585938,267.6159362792969
238,112,car,915.4496459960938,366.61834716796875
238,113,car,677.8582763671875,428.0200500488281
239,82,car,48.71297073364258,166.73861694335938
239,86,car,782.7060546875,82.70883178710938
239,89,car,617.6258544921875,64.81756591796875
239,99,car,601.590087890625,120.12495422363281
239,106,car,533.930908203125,249.05538940429688
239,112,car,907.076416015625,350.9314270019531
239,113,car,676.90283203125,403.7421875
240,82,car,44.681034088134766,172.5538787841797
240,86,car,781.325439453125,81.15850830078125
240,89,car,618.3533935546875,62.9871940612793
240,99,car,603.286865234375,116.31936645507812
240,106,car,538.3812255859375,238.30589294433594
240,112,car,900.2470703125,336.06195068359375
240,113,car,676.1317138671875,381.594970703125
241,82,car,39.69313430786133,179.1263427734375
241,86,car,780.1820068359375,79.22148132324219
241,89,car,618.9154663085938,61.0777473449707
241,99,car,604.5396728515625,112.81725311279297
241,106,car,541.6367797851562,231.45550537109375
241,112,car,893.2757568359375,322.33209228515625
241,113,car,675.335205078125,360.8938903808594
242,82,car,35.25841522216797,184.71722412109375
242,86,car,778.9121704101562,77.17959594726562
242,89,car,619.4063720703125,59.32115936279297
242,99,car,605.7012939453125,109.30038452148438
242,106,car,543.2340087890625,224.46829223632812
242,112,car,886.7830810546875,310.0855712890625
242,113,car,674.6168212890625,342.31982421875
243,82,car,28.425312042236328,188.15164184570312
243,86,car,777.8651123046875,75.15000915527344
243,89,car,619.891845703125,56.929100036621094
243,99,car,606.269287109375,105.7172622680664
243,106,car,544.0130615234375,216.81607055664062
243,112,car,881.0069580078125,298.38531494140625
243,113,car,674.5389404296875,325.32427978515625
244,86,car,776.6173095703125,73.25975036621094
244,89,car,620.8348388671875,55.086997985839844
244,99,car,607.0078125,102.53750610351562
244,106,car,550.018310546875,208.72509765625
244,112,car,875.70703125,286.442626953125
244,113,car,674.4163818359375,309.3876037597656
245,86,car,775.615234375,71.17939758300781
245,89,car,621.43701171875,53.217262268066406
245,99,car,608.1285400390625,99.58840942382812
245,106,car,554.340087890625,200.78489685058594
245,112,car,870.028076171875,275.84295654296875
245,113,car,673.2454833984375,295.1318664550781
246,86,car,774.1636962890625,69.17133331298828
246,89,car,622.2718505859375,51.28845977783203
246,99,car,609.13525390625,96.70777130126953
246,106,car,557.6378173828125,193.2122802734375
246,112,car,865.0294189453125,265.5665283203125
246,113,car,673.33154296875,281.93817138671875
247,86,car,773.0347900390625,67.24465942382812
247,89,car,622.9962768554688,49.852783203125
247,99,car,610.0023803710938,93.5565414428711
247,106,car,560.1900634765625,186.29624938964844
247,112,car,861.18505859375,255.41842651367188
247,113,car,673.9867553710938,269.82025146484375
248,86,car,771.6845092773438,65.27719116210938
248,89,car,623.317138671875,48.3961181640625
248,99,car,611.045166015625,91.03205871582031
248,106,car,562.5982666015625,179.18035888671875
248,112,car,856.6757202148438,245.74649047851562
248,113,car,674.6119384765625,258.4879150390625
249,86,car,770.8629150390625,63.73341369628906
249,89,car,623.4060668945312,47.09906768798828
249,99,car,612.0796508789062,88.3229751586914
249,106,car,565.1829833984375,172.45330810546875
249,112,car,852.5968627929688,238.11929321289062
249,113,car,674.1365966796875,247.1090087890625
250,86,car,769.612060546875,61.95703887939453
250,89,car,623.818115234375,45.707664489746094
250,99,car,613.0093994140625,85.55803680419922
250,106,car,567.458740234375,166.91493225097656
250,112,car,849.1802368164062,230.83831787109375
250,113,car,673.796875,236.941650390625
251,86,car,768.4627685546875,60.189544677734375
251,89,car,623.9581298828125,44.08732604980469
251,99,car,613.4801025390625,83.17579650878906
251,106,car,569.6317138671875,161.53173828125
251,112,car,845.2022705078125,223.41937255859375
251,113,car,673.896728515625,227.56332397460938
252,86,car,767.288818359375,58.368988037109375
252,89,car,624.430419921875,42.73356628417969
252,99,car,614.4285888671875,80.99391174316406
252,106,car,571.7415161132812,154.71505737304688
252,112,car,841.8037109375,216.37503051757812
252,113,car,673.8858642578125,217.8818359375
253,86,car,765.849609375,56.678279876708984
253,89,car,624.87255859375,41.03908157348633
253,99,car,615.315673828125,78.43540954589844
253,106,car,573.704345703125,149.75831604003906
253,112,car,839.3685302734375,209.0966339111328
253,113,car,673.4220581054688,209.9610595703125
254,86,car,764.5648803710938,54.98965835571289
254,89,car,625.5848388671875,39.403419494628906
254,99,car,616.255126953125,75.9760513305664
254,106,car,575.2377319335938,145.31961059570312
254,112,car,835.4224853515625,202.71527099609375
254,113,car,673.1737060546875,201.4146728515625
255,86,car,763.7205200195312,53.70708465576172
255,89,car,625.8819580078125,37.999149322509766
255,99,car,616.7372436523438,73.82420349121094
255,106,car,576.54638671875,140.5381317138672
255,112,car,832.352783203125,196.86907958984375
255,113,car,673.1839599609375,193.94281005859375
256,86,car,763.1089477539062,52.43772888183594
256,89,car,626.056396484375,36.580509185791016
256,99,car,617.2886962890625,71.61480712890625
256,106,car,577.0108032226562,136.0593719482422
256,112,car,829.5437622070312,190.87637329101562
256,113,car,673.1876831054688,186.57467651367188
257,86,car,762.2916259765625,50.95448303222656
257,89,car,626.177001953125,35.47995376586914
257,99,car,617.7554931640625,69.03961181640625
257,106,car,578.4630737304688,132.83038330078125
257,112,car,827.1700439453125,185.47589111328125
257,113,car,672.8275756835938,180.31448364257812
258,86,car,761.2488403320312,49.30155944824219
258,89,car,626.163818359375,34.06776428222656
258,99,car,618.6795654296875,66.7171630859375
258,106,car,581.5695190429688,127.79501342773438
258,112,car,825.3094482421875,179.46282958984375
258,113,car,672.5155029296875,173.5488739013672
259,86,car,760.361572265625,47.65751647949219
259,89,car,626.8556518554688,32.754241943359375
259,99,car,619.0543212890625,64.37269592285156
259,106,car,583.6768798828125,124.002685546875
259,112,car,822.61181640625,174.22021484375
259,113,car,672.78466796875,167.85693359375
259,117,car,483.1241760253906,8.592996597290039
260,86,car,759.63525390625,46.509681701660156
260,89,car,627.3292236328125,31.30801773071289
260,99,car,619.6656494140625,62.30696105957031
260,106,car,585.4459228515625,120.31343841552734
260,112,car,820.309814453125,169.50091552734375
260,113,car,672.376708984375,161.70106506347656
260,117,car,481.14666748046875,9.084819793701172
260,118,car,668.8660888671875,616.929931640625
261,86,car,758.63037109375,45.347747802734375
261,89,car,627.7548828125,30.307741165161133
261,99,car,620.41162109375,60.55665588378906
261,106,car,586.9564208984375,117.01863098144531
261,112,car,817.6890869140625,164.60906982421875
261,113,car,672.3118286132812,156.0993194580078
261,117,car,479.7540283203125,9.758536338806152
261,118,car,667.8740234375,594.024169921875
262,86,car,757.615478515625,44.33981704711914
262,89,car,628.2645263671875,29.71087646484375
262,99,car,621.05126953125,58.9029541015625
262,106,car,588.4827880859375,111.0964584350586
262,112,car,815.59423828125,159.81988525390625
262,113,car,672.4154052734375,151.02442932128906
262,117,car,477.6968994140625,10.521503448486328
262,118,car,668.4288330078125,556.4210205078125
263,86,car,756.8983154296875,43.03230285644531
263,89,car,628.6129150390625,28.481111526489258
263,99,car,621.6023559570312,57.26325607299805
263,106,car,589.6817626953125,107.02333068847656
263,112,car,813.459716796875,155.01187133789062
263,113,car,672.363525390625,146.14352416992188
263,117,car,476.0934753417969,11.2675142288208
263,118,car,667.6779174804688,517.8152465820312
264,86,car,756.2685546875,41.918724060058594
264,89,car,629.101318359375,27.319520950317383
264,99,car,622.3524169921875,55.675514221191406
264,106,car,590.8095092773438,104.01423645019531
264,112,car,811.3389892578125,151.18185424804688
264,113,car,672.2376708984375,141.2294464111328
264,117,car,474.1689147949219,12.050073623657227
264,118,car,666.8299560546875,482.78912353515625
264,119,car,1104.508056640625,659.704833984375
265,86,car,755.0137329101562,40.410919189453125
265,89,car,629.72998046875,26.222488403320312
265,99,car,623.0123291015625,54.108489990234375
265,106,car,591.8170166015625,101.62263488769531
265,112,car,809.4986572265625,147.11386108398438
265,113,car,671.7723388671875,136.7887725830078
265,117,car,472.14306640625,12.849614143371582
265,118,car,665.8580322265625,452.70501708984375
265,119,car,1085.248779296875,643.4376220703125
266,86,car,754.6075439453125,39.04905700683594
266,89,car,630.1541748046875,25.731321334838867
266,99,car,623.96044921875,52.81707763671875
266,106,car,592.921875,99.29419708251953
266,112,car,807.58154296875,142.64608764648438
266,113,car,671.7354125976562,132.5177459716797
266,117,car,469.8348388671875,13.684971809387207
266,118,car,665.6160888671875,425.6358947753906
266,119,car,1052.4912109375,626.3452758789062
267,86,car,753.89990234375,37.964603424072266
267,89,car,629.7316284179688,24.2366943359375
267,99,car,624.536865234375,50.52994155883789
267,106,car,594.0390625,96.42864990234375
267,112,car,806.49609375,138.68968200683594
267,113,car,671.7590942382812,128.18858337402344
267,117,car,468.10614013671875,14.588037490844727
267,118,car,665.72607421875,401.7730712890625
267,119,car,1019.9100341796875,609.879150390625
268,86,car,752.763916015625,36.75387191772461
268,89,car,629.7802734375,23.42497444152832
268,99,car,624.8387451171875,49.12956237792969
268,106,car,595.0393676757812,93.53720092773438
268,112,car,804.44140625,135.21441650390625
268,113,car,671.7994995117188,124.31815338134766
268,117,car,466.07354736328125,15.2427339553833
268,118,car,667.59716796875,380.6871032714844
269,86,car,751.8270263671875,35.8157958984375
269,89,car,629.9268798828125,22.481725692749023
269,99,car,625.1964111328125,47.572662353515625
269,106,car,595.47216796875,91.56739044189453
269,112,car,802.6316528320312,131.63455200195312
269,113,car,671.4703369140625,120.35366821289062
269,117,car,464.353759765625,16.11639976501465
269,118,car,666.2164306640625,360.0771484375
269,119,truck,976.0325927734375,581.9314575195312
270,86,car,751.0472412109375,34.54905700683594
270,89,car,629.411865234375,21.545557022094727
270,99,car,625.4683837890625,45.785037994384766
270,106,car,595.8790283203125,88.88092041015625
270,112,car,800.959228515625,128.50115966796875
270,113,car,671.1646728515625,116.67330932617188
270,117,car,462.1932373046875,16.74358367919922
270,118,car,665.8888549804688,342.9974670410156
270,119,truck,972.396484375,558.9655151367188
271,86,car,750.1809692382812,33.78925704956055
271,89,car,629.9754638671875,21.01495933532715
271,99,car,625.8233642578125,44.12837219238281
271,106,car,597.0595703125,86.793701171875
271,112,car,798.9673461914062,124.99835205078125
271,113,car,670.8314208984375,113.25469970703125
271,117,car,459.71160888671875,18.079490661621094
271,118,car,665.35693359375,326.18524169921875
271,119,truck,979.42138671875,531.313720703125
272,86,car,749.6590576171875,32.464778900146484
272,89,car,630.2686767578125,20.018285751342773
272,99,car,626.0978393554688,42.61674499511719
272,106,car,597.5538330078125,83.44483947753906
272,112,car,797.4177856445312,121.644775390625
272,113,car,670.967529296875,109.7090835571289
272,117,car,457.72369384765625,19.23874282836914
272,118,car,665.04443359375,310.72991943359375
272,119,truck,989.6195678710938,502.24298095703125
273,86,car,749.002197265625,31.52950668334961
273,99,car,626.285400390625,41.138710021972656
273,106,car,600.0821533203125,78.90367126464844
273,112,car,796.1708374023438,118.8805923461914
273,113,car,670.6746826171875,105.92167663574219
273,117,car,454.78399658203125,20.798934936523438
273,118,car,664.9677734375,296.5680847167969
273,119,truck,974.1986083984375,474.7841796875
274,86,car,748.3353881835938,30.428850173950195
274,106,car,601.7796020507812,75.78855895996094
274,112,car,794.8798828125,115.7181625366211
274,113,car,670.3567504882812,102.78117370605469
274,117,car,452.57763671875,21.838642120361328
274,118,car,665.6055908203125,282.9054870605469
274,119,truck,959.531494140625,449.3583984375
275,86,car,747.656982421875,29.45520782470703
275,106,car,603.2296752929688,74.26631164550781
275,112,car,793.48046875,112.7779312133789
275,113,car,670.5,99.90393829345703
275,117,car,450.2958068847656,22.997041702270508
275,118,car,666.2945556640625,269.9761657714844
275,119,truck,946.2811889648438,427.1238098144531
275,99,car,627.203369140625,37.70827865600586
276,86,car,746.9725341796875,28.586009979248047
276,106,car,604.0555419921875,72.66838073730469
276,112,car,792.616455078125,109.87446594238281
276,113,car,670.3662109375,96.93584442138672
276,117,car,447.812744140625,24.194480895996094
276,118,car,666.42529296875,258.1695556640625
276,119,truck,934.2723999023438,405.922607421875
276,99,car,627.4521484375,37.11979293823242
277,86,car,746.0984497070312,27.92754554748535
277,106,car,604.6171875,71.04312133789062
277,112,car,791.262939453125,107.22454833984375
277,113,car,670.1162719726562,93.98519897460938
277,117,car,444.8179626464844,25.478530883789062
277,118,car,665.9615478515625,246.93817138671875
277,119,truck,923.0545654296875,386.63372802734375
277,99,car,627.4990234375,36.07012176513672
278,86,car,745.3693237304688,27.378204345703125
278,106,car,605.2528686523438,69.7658462524414
278,112,car,789.7247924804688,103.96907806396484
278,113,car,670.0933227539062,91.582275390625
278,117,car,442.48992919921875,26.747228622436523
278,118,car,665.6708984375,236.55532836914062
278,119,truck,913.0117797851562,368.9581298828125
278,99,car,627.8118896484375,34.52402877807617
279,86,car,744.4912719726562,26.530044555664062
279,106,car,605.7114868164062,67.71624755859375
279,112,car,787.59228515625,101.140380859375
279,113,car,670.1333618164062,88.28330993652344
279,117,car,439.951904296875,27.972156524658203
279,118,car,666.4449462890625,227.09283447265625
279,119,truck,903.7462158203125,352.6669921875
279,89,car,631.24169921875,14.838335990905762
280,86,car,744.0068969726562,26.327537536621094
280,106,car,606.413330078125,65.86422729492188
280,112,car,785.6593017578125,98.8424072265625
280,113,car,670.2455444335938,85.63258361816406
280,117,car,436.86639404296875,29.342178344726562
280,118,car,666.10888671875,218.0165252685547
280,119,truck,894.9446411132812,337.79656982421875
280,89,car,631.6168212890625,13.949361801147461
281,86,car,743.59521484375,25.80889320373535
281,106,car,607.26220703125,64.1563720703125
281,112,car,784.8242797851562,96.61460876464844
281,113,car,670.1619262695312,83.50843811035156
281,117,car,434.33648681640625,30.664772033691406
281,118,car,666.11328125,209.393310546875
281,119,truck,887.3340454101562,323.4588623046875
282,86,car,742.8572387695312,24.070114135742188
282,106,car,607.8983764648438,62.20992660522461
282,112,car,783.865966796875,94.54684448242188
282,113,car,670.013427734375,80.93891906738281
282,117,car,431.3301086425781,32.07257843017578
282,118,car,666.2229614257812,201.5594482421875
282,119,truck,880.0919189453125,310.53814697265625
283,86,car,742.0787353515625,22.64908790588379
283,106,car,608.4874267578125,60.409549713134766
283,112,car,782.6624755859375,92.51785278320312
283,113,car,669.90576171875,78.17160034179688
283,117,car,428.38165283203125,33.40348815917969
283,118,car,665.9890747070312,194.00059509277344
283,119,truck,872.6324462890625,299.0053405761719
284,86,car,741.2484130859375,22.035686492919922
284,106,car,609.2130126953125,58.72942352294922
284,112,car,781.4644165039062,90.2655029296875
284,113,car,669.8356323242188,76.00910949707031
284,117,car,425.5005187988281,35.194969177246094
284,118,car,665.9554443359375,186.76278686523438
284,119,truck,866.38427734375,287.4351806640625
285,86,car,739.997802734375,21.209270477294922
285,106,car,610.1396484375,56.867881774902344
285,112,car,780.1658935546875,87.68185424804688
285,113,car,669.655517578125,73.78936004638672
285,117,car,421.96490478515625,37.054744720458984
285,118,car,666.2369384765625,179.8000946044922
285,119,truck,859.9348754882812,276.2158203125
286,86,car,739.1842041015625,19.54913902282715
286,106,car,610.5433349609375,54.266357421875
286,112,car,779.0709228515625,85.28166198730469
286,113,car,669.5519409179688,71.36431884765625
286,117,car,418.9415283203125,38.210670471191406
286,118,car,665.8989868164062,173.20936584472656
286,119,truck,854.6265869140625,264.7838439941406
287,86,car,738.5780029296875,18.606983184814453
287,106,car,611.3318481445312,52.01277160644531
287,112,car,777.9150390625,83.09100341796875
287,113,car,669.446533203125,69.09093475341797
287,117,car,415.8243408203125,39.58130645751953
287,118,car,665.7232666015625,167.56845092773438
287,119,car,849.3804931640625,255.80438232421875
287,122,car,379.3623046875,8.722811698913574
288,106,car,612.24365234375,50.439605712890625
288,112,car,776.7780151367188,81.38618469238281
288,113,car,669.4739990234375,67.28767395019531
288,117,car,412.51361083984375,41.18682098388672
288,118,car,665.4661865234375,161.91976928710938
288,119,truck,844.1192626953125,247.08175659179688
288,122,car,376.99652099609375,8.953673362731934
288,99,car,631.484375,20.427553176879883
289,106,car,613.3709716796875,49.32890319824219
289,112,car,775.94189453125,79.77923583984375
289,113,car,669.3643188476562,65.57056427001953
289,117,car,408.8350830078125,42.82706069946289
289,118,car,665.3818359375,156.0968017578125
289,119,truck,839.4312744140625,239.44210815429688
289,122,car,374.80999755859375,9.315962791442871
290,106,car,614.2160034179688,48.36066818237305
290,112,car,774.8984985351562,78.25757598876953
290,113,car,669.2236938476562,63.72820281982422
290,117,car,405.36798095703125,44.29501724243164
290,118,car,665.0463256835938,150.83731079101562
290,119,truck,834.6300048828125,231.43435668945312
290,122,car,371.97564697265625,9.715771675109863
291,106,car,614.7012939453125,46.626983642578125
291,112,car,773.9490966796875,76.13396453857422
291,113,car,669.156982421875,61.32140350341797
291,117,car,401.6456298828125,45.57642364501953
291,118,car,665.1474609375,145.96380615234375
291,119,truck,830.3821411132812,223.17324829101562
291,122,car,369.1669921875,10.054548263549805
291,86,car,737.10791015625,14.744011878967285
292,106,car,615.1334838867188,45.446407318115234
292,112,car,772.6732788085938,74.41578674316406
292,113,car,669.196044921875,59.491966247558594
292,117,car,397.9332275390625,46.483612060546875
292,118,car,665.2135009765625,141.50634765625
292,119,car,826.4600830078125,216.7852020263672
292,122,car,367.03369140625,10.509500503540039
292,86,car,736.4057006835938,13.803824424743652
293,106,car,615.5816650390625,43.983943939208984
293,112,car,771.2674560546875,72.81857299804688
293,113,car,669.138916015625,57.9371337890625
293,117,car,394.37384033203125,48.612667083740234
293,118,car,665.512451171875,136.79190063476562
293,119,truck,822.1861572265625,209.79721069335938
293,122,car,365.4872131347656,10.924765586853027
293,86,car,735.3128051757812,12.959986686706543
293,126,car,823.84619140625,213.28475952148438
294,106,car,616.0988159179688,42.250614166259766
294,112,car,770.0914306640625,70.58867645263672
294,113,car,669.2633666992188,56.33806228637695
294,117,car,390.25311279296875,52.039222717285156
294,118,car,665.4697875976562,132.12098693847656
294,119,truck,818.410400390625,203.07244873046875
294,122,car,363.9007873535156,11.176491737365723
294,86,car,734.9022216796875,12.534330368041992
295,106,car,616.4251098632812,40.926353454589844
295,112,car,769.1795043945312,68.30611419677734
295,113,car,669.3634033203125,54.62562942504883
295,117,car,386.0540771484375,54.621917724609375
295,118,car,665.1600341796875,128.0670928955078
295,119,truck,815.2974853515625,196.8237762451172
295,122,car,361.8377685546875,11.320061683654785
295,86,car,734.2334594726562,12.283681869506836
296,106,car,616.471435546875,39.38725662231445
296,112,car,767.6898193359375,66.49713134765625
296,113,car,669.4954833984375,52.66068649291992
296,117,car,381.45648193359375,57.051536560058594
296,118,car,665.147216796875,123.69696807861328
296,119,truck,812.132080078125,190.3074951171875
296,122,car,359.67279052734375,11.529287338256836
296,86,car,733.4591674804688,11.614826202392578
297,106,car,616.4697265625,37.65536880493164
297,112,car,766.357421875,64.54878234863281
297,113,car,669.4793090820312,51.07046890258789
297,117,car,377.1629638671875,58.96403503417969
297,118,car,665.1376953125,120.12606048583984
297,119,truck,808.3944091796875,184.5608367919922
297,122,car,357.6800842285156,11.860918045043945
297,86,car,732.818603515625,11.205174446105957
298,106,car,617.12109375,35.97169494628906
298,112,car,765.333984375,63.023895263671875
298,113,car,669.3773193359375,49.513877868652344
298,117,car,372.4078063964844,60.88189697265625
298,118,car,664.9515380859375,116.41340637207031
298,119,truck,805.0625,179.0092315673828
298,122,car,354.78692626953125,12.29275131225586
298,86,car,732.5690307617188,10.978374481201172
299,106,car,617.9680786132812,34.99861145019531
299,112,car,764.6480712890625,61.66109085083008
299,113,car,669.58740234375,48.20048904418945
299,117,car,368.207275390625,63.11081314086914
299,118,car,664.952392578125,112.86270904541016
299,119,truck,802.3692626953125,173.95167541503906
299,122,car,352.7958984375,12.763235092163086
299,86,car,732.0107421875,10.276717185974121
300,106,car,618.6699829101562,34.34843444824219
300,112,car,763.9302978515625,59.980682373046875
300,113,car,669.484375,46.72530746459961
300,117,car,363.347900390625,65.003662109375
300,118,car,665.1158447265625,109.77154541015625
300,119,truck,799.218994140625,168.65789794921875
300,122,car,350.9080810546875,13.328720092773438
300,86,car,731.314453125,9.100380897521973
301,106,car,619.521484375,33.096866607666016
301,112,car,763.267822265625,58.38252258300781
301,113,car,669.640380859375,44.88963317871094
301,117,car,357.88311767578125,66.29167175292969
301,118,car,665.2164306640625,105.89492797851562
301,119,truck,796.1917724609375,163.9541015625
301,122,car,347.14837646484375,15.056340217590332
301,132,car,797.1399536132812,165.955810546875
302,106,car,620.0380249023438,31.805702209472656
302,112,car,763.0888671875,57.102195739746094
302,113,car,669.0445556640625,43.486854553222656
302,117,car,352.97735595703125,70.407958984375
302,118,car,665.185791015625,102.40208435058594
302,122,car,345.3655700683594,14.771257400512695
302,132,truck,795.1231689453125,162.84542846679688
303,106,car,620.8219604492188,30.48107147216797
303,112,car,762.779052734375,55.44414520263672
303,113,car,669.1848754882812,42.03155517578125
303,117,car,347.3591613769531,73.24021911621094
303,118,car,665.5093994140625,99.63969421386719
303,122,car,343.02825927734375,15.026448249816895
303,132,truck,792.1543579101562,157.83140563964844
304,106,car,621.51171875,29.41001319885254
304,112,car,762.0906982421875,54.087791442871094
304,113,car,669.008056640625,40.988922119140625
304,117,car,341.92181396484375,75.7016830444336
304,118,car,665.8603515625,96.46776580810547
304,122,car,340.26446533203125,15.446237564086914
304,132,truck,790.0606689453125,153.59950256347656
304,119,car,788.683837890625,151.33273315429688
305,106,car,621.786865234375,28.31418228149414
305,112,car,761.7137451171875,52.47382354736328
305,113,car,668.6036376953125,39.664466857910156
305,117,car,336.05059814453125,78.58851623535156
305,118,car,665.6611328125,93.21314239501953
305,122,car,337.6431579589844,16.084177017211914
305,132,car,786.9866943359375,147.828125
305,133,car,412.41754150390625,8.71419906616211
305,119,truck,786.1546630859375,146.40628051757812
306,106,car,622.05224609375,27.593141555786133
306,112,car,760.5904541015625,51.284019470214844
306,113,car,668.5965576171875,38.02941131591797
306,117,car,330.61737060546875,81.55136108398438
306,118,car,666.0802001953125,90.4749755859375
306,122,car,335.1651611328125,16.58271598815918
306,132,truck,784.3466186523438,144.37229919433594
306,133,car,410.249267578125,9.127222061157227
306,119,car,783.6063232421875,143.3014373779297
307,106,car,622.27734375,26.724916458129883
307,112,car,759.8150634765625,49.642704010009766
307,113,car,668.4666748046875,36.592140197753906
307,117,car,324.2310791015625,84.56896209716797
307,118,car,666.2335205078125,87.44346618652344
307,122,car,332.68658447265625,16.711713790893555
307,132,truck,782.0673828125,140.377685546875
307,133,car,407.4505615234375,9.63196086883545
308,106,car,622.7275390625,26.08758544921875
308,112,car,759.3656005859375,48.203895568847656
308,113,car,668.286865234375,35.29838562011719
308,117,car,317.60992431640625,86.84337615966797
308,118,car,666.4520263671875,85.15177917480469
308,122,car,329.9821472167969,17.724557876586914
308,132,car,779.824462890625,136.94061279296875
308,133,car,405.388427734375,10.320344924926758
309,106,car,623.055908203125,24.834064483642578
309,112,car,759.0477294921875,46.81123352050781
309,113,car,668.093017578125,33.874351501464844
309,117,car,310.5865478515625,88.8497543334961
309,118,car,666.185791015625,82.86389923095703
309,122,car,327.0690002441406,18.505720138549805
309,132,truck,777.9945678710938,133.4400634765625
309,133,car,403.2680358886719,10.968648910522461
310,106,car,623.4515380859375,23.847858428955078
310,112,car,758.1452026367188,45.45849609375
310,113,car,668.0437622070312,32.61741256713867
310,117,car,303.68505859375,93.00054168701172
310,118,car,665.6251220703125,80.21170043945312
310,122,car,323.4797058105469,19.21401023864746
310,132,truck,776.32470703125,129.93280029296875
310,133,car,400.57843017578125,11.64794635772705
311,106,car,623.7880859375,22.754405975341797
311,112,car,757.322998046875,44.39891052246094
311,113,car,667.7965087890625,31.97081756591797
311,117,car,296.4788818359375,96.98832702636719
311,118,car,665.204345703125,77.7553939819336
311,122,car,320.5508728027344,20.0102596282959
311,132,truck,774.5534057617188,126.22662353515625
311,133,car,398.3448486328125,12.353130340576172
312,106,car,624.27294921875,21.835824966430664
312,112,car,756.2965087890625,43.32746124267578
312,113,car,667.8839721679688,30.682701110839844
312,117,car,288.87701416015625,100.96519470214844
312,118,car,665.0680541992188,75.63087463378906
312,122,car,317.4773864746094,20.5873966217041
312,132,truck,773.4494018554688,122.92425537109375
312,133,car,396.04364013671875,12.803563117980957
312,135,car,450.00360107421875,8.581153869628906
313,106,car,624.47119140625,21.158924102783203
313,112,car,754.4827270507812,42.025882720947266
313,113,car,667.8822631835938,29.782136917114258
313,117,car,281.2861022949219,104.7169189453125
313,118,car,665.2955322265625,73.43868255615234
313,122,car,314.54119873046875,21.419950485229492
313,132,truck,771.300048828125,119.22172546386719
313,133,car,393.2720947265625,13.822033882141113
313,135,car,448.0622253417969,8.953725814819336
314,106,car,625.0398559570312,20.23537254333496
314,112,car,754.11083984375,40.425689697265625
314,113,car,668.0777587890625,28.538646697998047
314,117,car,272.40496826171875,108.56321716308594
314,118,car,665.3350830078125,71.38793182373047
314,122,car,311.1881408691406,22.116586685180664
314,132,truck,769.9398193359375,115.86650848388672
314,133,car,390.822998046875,14.834474563598633
314,135,car,445.7543029785156,9.320301055908203
315,106,car,625.4169921875,19.69994354248047
315,112,car,753.4986572265625,39.56491470336914
315,113,car,668.20654296875,27.49151611328125
315,117,car,263.9793395996094,112.570068359375
315,118,car,665.285400390625,69.50148010253906
