frame,track_id,class,conf,x,y
9,6,car,0.6609520316123962,344.70501708984375,46.249267578125
9,7,car,0.7652323842048645,594.2237548828125,86.29605102539062
9,8,car,0.4913913309574127,764.24072265625,54.66415023803711
9,9,car,0.8194457292556763,1003.9721069335938,580.2216796875
10,1,truck,0.8483332991600037,674.0455322265625,58.27988052368164
10,2,car,0.864654541015625,170.7152862548828,68.70099639892578
10,3,car,0.8259604573249817,31.697256088256836,138.2294464111328
10,4,car,0.6938970685005188,306.2867736816406,25.590404510498047
10,5,car,0.7875459790229797,804.04443359375,82.08998107910156
10,6,car,0.660971462726593,340.36151123046875,47.95209884643555
10,7,car,0.7320354580879211,595.3118896484375,83.4991455078125
10,8,car,0.4496029019355774,763.7848510742188,53.82695007324219
10,9,car,0.770017683506012,984.29833984375,547.4988403320312
11,1,truck,0.8148022890090942,673.7176513671875,56.68446731567383
11,2,car,0.8365331292152405,164.63265991210938,70.76265716552734
11,3,car,0.7998604774475098,25.508445739746094,140.2449951171875
11,4,car,0.7299027442932129,302.9394836425781,26.713651657104492
11,5,car,0.8015823364257812,802.2774047851562,80.11766052246094
11,6,car,0.6773614883422852,335.86981201171875,50.277259826660156
11,7,car,0.6895822882652283,596.0466918945312,79.74085998535156
11,8,car,0.431770384311676,763.1583251953125,53.143646240234375
11,9,car,0.703959584236145,965.961181640625,514.9610595703125
11,10,car,0.6932235360145569,718.4591064453125,661.5286254882812
12,1,truck,0.8045593500137329,673.2181396484375,54.057334899902344
12,2,car,0.8250302672386169,158.49038696289062,72.49530029296875
12,4,car,0.6522641181945801,299.3296813964844,27.481338500976562
12,5,car,0.7839161157608032,801.35546875,77.5654525756836
12,6,car,0.6557197570800781,330.290283203125,52.57563018798828
12,7,car,0.717016875743866,597.337890625,76.76852416992188
12,8,car,0.3352501094341278,762.3021240234375,51.75896453857422
12,10,car,0.8779338598251343,716.2777099609375,645.684814453125
13,1,truck,0.7954124808311462,673.204833984375,52.070953369140625
13,2,car,0.8569991588592529,151.9532470703125,74.76628875732422
13,4,car,0.6927589178085327,297.1623229980469,28.50448989868164
13,5,car,0.8075264096260071,799.8988037109375,76.0429458618164
13,6,car,0.6456223726272583,324.8040466308594,54.82407760620117
13,7,car,0.685238778591156,599.281494140625,73.81672668457031
13,10,car,0.856285810470581,715.2865600585938,627.3358154296875
13,14,car,0.39258310198783875,761.854248046875,42.22514343261719
13,9,truck,0.6721753478050232,936.7999267578125,458.1702880859375
14,1,truck,0.7729625701904297,672.862060546875,49.68577194213867
14,2,car,0.8394378423690796,145.48973083496094,76.60706329345703
14,4,car,0.6361728310585022,294.06915283203125,29.27301597595215
14,5,car,0.8008862733840942,798.9161987304688,73.73133850097656
14,6,car,0.7600151300430298,319.77130126953125,56.752769470214844
14,7,car,0.753856360912323,600.9393310546875,71.141845703125
14,10,car,0.8917874693870544,713.2088012695312,609.8963012695312
14,14,car,0.4771099388599396,761.624267578125,42.6868896484375
14,9,truck,0.5520357489585876,924.4129638671875,432.384521484375
15,1,truck,0.8054779767990112,672.5689697265625,48.61316680908203
15,2,car,0.868488073348999,138.45724487304688,78.72566223144531
15,4,car,0.7424228191375732,290.4542236328125,30.509532928466797
15,5,car,0.768685519695282,797.38037109375,72.12864685058594
15,6,car,0.6489066481590271,314.99102783203125,58.87152862548828
15,7,car,0.7246432900428772,601.715087890625,69.03881072998047
15,10,car,0.8998486995697021,710.176513671875,588.1119384765625
15,14,car,0.3961414098739624,761.3983154296875,41.54570007324219
15,9,car,0.5226104855537415,912.4583129882812,410.52325439453125
15,16,truck,0.5142964124679565,915.3380126953125,414.61737060546875
16,1,truck,0.7913963198661804,672.1776123046875,47.492252349853516
16,2,car,0.8747829794883728,131.56968688964844,80.40203857421875
16,4,car,0.7403562664985657,287.073486328125,31.571605682373047
16,5,car,0.7084007263183594,796.1505737304688,69.9108657836914
16,6,car,0.6980422735214233,309.53973388671875,60.65055465698242
16,7,car,0.7410905361175537,602.47119140625,67.07182312011719
16,9,truck,0.7325877547264099,901.7772216796875,391.002685546875
16,8,car,0.40909701585769653,760.109619140625,46.32937240600586
17,1,truck,0.7926982045173645,672.0980224609375,46.395652770996094
17,2,car,0.8647462129592896,124.62615203857422,83.34867858886719
17,4,car,0.7832276225090027,283.6954345703125,32.40652847290039
17,5,car,0.6573103070259094,795.0113525390625,67.99445343017578
17,6,car,0.748996376991272,304.12738037109375,62.76720428466797
17,7,car,0.7967304587364197,603.3406982421875,65.07991790771484
17,14,truck,0.30828866362571716,759.5506591796875,37.4566650390625
17,9,truck,0.6345612406730652,892.6197509765625,373.26947021484375
17,18,car,0.8295228481292725,702.9976806640625,518.1580810546875
17,8,car,0.3107715845108032,759.4429931640625,44.34039306640625
18,1,truck,0.7171430587768555,671.8603515625,45.091766357421875
18,2,car,0.8423661589622498,117.33749389648438,85.50509643554688
18,4,car,0.7418040633201599,280.46478271484375,33.318389892578125
18,5,car,0.7508722543716431,794.1917724609375,66.36056518554688
18,6,car,0.7847948670387268,298.5476989746094,64.40020751953125
18,7,car,0.7483704686164856,604.3629760742188,62.5725212097168
18,9,truck,0.6021817922592163,884.3878173828125,355.5205078125
18,18,car,0.7375646233558655,700.51171875,490.3707580566406
19,1,truck,0.783316433429718,671.393798828125,43.98024368286133
19,2,car,0.8430431485176086,110.07107543945312,87.37762451171875
19,4,car,0.7454922795295715,277.01849365234375,34.43296813964844
19,5,car,0.8008012771606445,793.0416259765625,64.55394744873047
19,6,car,0.7618668675422668,292.800537109375,66.72291564941406
19,7,car,0.7463094592094421,605.18505859375,60.07713317871094
19,9,car,0.579074501991272,876.551025390625,340.78173828125
19,18,car,0.8853254318237305,697.815673828125,460.5503845214844
19,8,car,0.30024784803390503,758.3818359375,42.73596954345703
19,20,truck,0.5499444007873535,879.1810302734375,346.0937194824219
20,1,truck,0.7425874471664429,671.1058349609375,42.979984283447266
20,2,car,0.8350315690040588,101.68986511230469,90.05839538574219
20,4,car,0.7768619060516357,273.3749084472656,35.40715026855469
20,5,car,0.8250988125801086,792.0211791992188,63.03802490234375
20,6,car,0.8204447031021118,286.42138671875,69.57359313964844
20,7,car,0.7111800312995911,605.6958618164062,57.819000244140625
20,9,truck,0.6800305247306824,869.1712646484375,325.62432861328125
20,18,car,0.8799688816070557,695.860107421875,434.620849609375
20,20,car,0.512638509273529,872.219482421875,331.5291442871094
21,1,truck,0.7598554491996765,670.9495239257812,41.872501373291016
21,2,car,0.8445890545845032,95.06200408935547,92.11544799804688
21,4,car,0.7368122935295105,269.73150634765625,35.93499755859375
21,5,car,0.6766147017478943,790.9400634765625,61.245384216308594
21,6,car,0.8585742712020874,279.51397705078125,72.98301696777344
21,7,car,0.7293332815170288,606.3175048828125,54.95053482055664
21,9,truck,0.6227098703384399,862.776611328125,312.17706298828125
21,18,car,0.8939836621284485,693.6070556640625,411.57281494140625
21,20,car,0.6318026185035706,864.82177734375,316.50390625
21,21,car,0.5776063203811646,445.27734375,9.114082336425781
22,1,truck,0.7752394676208496,671.0203857421875,40.822994232177734
22,2,car,0.8108057975769043,89.36231231689453,94.70208740234375
22,4,car,0.7676230072975159,265.701416015625,37.17054748535156
22,5,car,0.6401300430297852,789.7078857421875,59.32427215576172
22,6,car,0.8433123230934143,272.661865234375,75.06297302246094
22,7,car,0.7258877754211426,606.8660888671875,52.56718444824219
22,9,truck,0.5462689995765686,856.1139526367188,299.7328796386719
22,18,car,0.8988873958587646,691.5706787109375,391.0576171875
22,20,car,0.6321178078651428,858.03173828125,302.77069091796875
22,21,car,0.5521789193153381,444.05194091796875,9.794960975646973
23,1,truck,0.7491639256477356,671.05615234375,39.956520080566406
23,2,car,0.8452503681182861,79.14403533935547,97.72409057617188
23,4,car,0.7650248408317566,262.32843017578125,38.47426223754883
23,5,car,0.642912745475769,788.6785278320312,57.962127685546875
23,6,car,0.8532740473747253,266.01837158203125,77.85782623291016
23,7,car,0.787789523601532,607.52783203125,50.827171325683594
23,18,car,0.8961500525474548,690.020751953125,372.69195556640625
23,20,truck,0.6490899920463562,852.1658935546875,289.78338623046875
23,21,car,0.5512576103210449,441.76715087890625,10.314769744873047
24,1,truck,0.7105547785758972,670.9677124023438,39.06660842895508
24,2,car,0.870989978313446,69.20820617675781,100.33140563964844
24,4,car,0.7225762009620667,258.3600769042969,39.053382873535156
24,5,car,0.6766073703765869,787.568359375,56.48590850830078
24,6,car,0.7992159128189087,259.2121276855469,80.29939270019531
24,7,car,0.7748578786849976,607.799072265625,49.2625732421875
24,18,car,0.8169931769371033,689.1307373046875,355.1976318359375
24,20,truck,0.5550118088722229,846.5274658203125,277.9808044433594
24,21,car,0.7141959071159363,439.61505126953125,10.66361141204834
24,9,car,0.5483248829841614,845.13916015625,276.19659423828125
25,1,truck,0.7966586947441101,670.6654663085938,38.207027435302734
25,2,car,0.82163006067276,59.91975021362305,102.88037872314453
25,4,car,0.7700048685073853,253.88018798828125,40.28494644165039
25,5,car,0.6705979704856873,786.40966796875,55.10761260986328
25,6,car,0.8159528970718384,251.23670959472656,82.92757415771484
25,7,car,0.6944119930267334,608.319580078125,48.158203125
25,18,car,0.8579798340797424,688.252197265625,339.454833984375
25,20,truck,0.6846693754196167,841.4075927734375,267.3976135253906
25,21,car,0.7979937791824341,437.5325927734375,11.409700393676758
25,8,car,0.3597574532032013,754.228271484375,32.204254150390625
26,1,truck,0.7945080399513245,670.2796630859375,37.37236785888672
26,2,car,0.8088281750679016,50.17214584350586,105.12309265136719
26,4,car,0.7455801963806152,249.41160583496094,41.58235549926758
26,5,car,0.6103981137275696,785.3751831054688,53.605037689208984
26,6,car,0.8189717531204224,244.1137237548828,85.88191223144531
26,7,car,0.6177340149879456,608.976318359375,47.35166931152344
26,18,car,0.6592115759849548,686.806640625,324.326171875
26,20,truck,0.6085554361343384,836.529296875,257.6048583984375
26,21,car,0.7838968634605408,435.16436767578125,12.106897354125977
26,8,car,0.3272392153739929,753.5260009765625,33.05950164794922
26,14,truck,0.30517634749412537,753.0342407226562,27.875011444091797
26,9,car,0.4146125316619873,835.5072631835938,256.02838134765625
27,1,truck,0.8305542469024658,670.4036865234375,36.599037170410156
27,2,car,0.7801177501678467,42.183837890625,106.93367767333984
27,4,car,0.753928542137146,245.87472534179688,42.82571029663086
27,5,car,0.6975873708724976,784.2391357421875,52.211944580078125
27,6,car,0.7991620302200317,236.0376739501953,89.07424926757812
27,7,car,0.4386459290981293,610.0023803710938,45.82781982421875
27,18,car,0.7913005352020264,685.817626953125,310.3668518066406
27,20,truck,0.6940696239471436,831.802978515625,247.69076538085938
27,21,car,0.7690579891204834,432.9893798828125,12.74642562866211
27,8,car,0.350040078163147,752.9290771484375,32.43353271484375
28,1,truck,0.7878901958465576,670.3174438476562,35.951873779296875
28,2,car,0.7664200067520142,37.421287536621094,110.18745422363281
28,4,car,0.784703254699707,242.21693420410156,44.229244232177734
28,5,car,0.6817700266838074,783.421142578125,50.60639953613281
28,6,car,0.797828197479248,227.85928344726562,92.10665893554688
28,7,car,0.5201828479766846,611.1522216796875,43.862220764160156
28,18,car,0.79543536901474,684.9940185546875,298.0197448730469
28,20,car,0.5005526542663574,827.8148193359375,238.0279083251953
28,21,car,0.789846658706665,430.81341552734375,13.666955947875977
28,8,car,0.3556271195411682,752.7620239257812,32.04112243652344
28,9,truck,0.45285871624946594,826.9473266601562,236.66375732421875
29,1,truck,0.7657505869865417,670.215087890625,35.031558990478516
29,2,car,0.782542884349823,33.42136001586914,112.7638931274414
29,4,car,0.7761666178703308,237.56320190429688,45.50675964355469
29,5,car,0.7191498279571533,782.3939819335938,49.471336364746094
29,6,car,0.8230974078178406,219.1875,95.34636688232422
29,7,car,0.6171949505805969,612.0892333984375,41.67546844482422
29,18,car,0.7349498271942139,684.4210205078125,285.90118408203125
29,20,car,0.47918474674224854,824.0834350585938,230.00518798828125
29,21,car,0.8158763647079468,428.3739318847656,14.62946605682373
29,8,car,0.4557494819164276,752.360107421875,31.264219284057617
29,9,truck,0.46319931745529175,823.4141235351562,228.86367797851562
30,1,truck,0.8126053810119629,669.905029296875,33.92801284790039
30,2,car,0.7884056568145752,30.992034912109375,116.37762451171875
30,4,car,0.7621282339096069,232.95260620117188,46.9008674621582
30,5,car,0.742222011089325,781.030029296875,47.88628387451172
30,6,car,0.8199881315231323,210.2580108642578,99.12113952636719
30,7,car,0.6171005368232727,613.0242309570312,39.35847091674805
30,18,car,0.8300955891609192,683.5150756835938,274.26153564453125
30,20,car,0.5314416289329529,820.3687744140625,221.7628936767578
30,21,car,0.7807015180587769,426.02886962890625,15.685561180114746
30,8,car,0.43196019530296326,752.0567626953125,30.81729507446289
30,9,truck,0.32893410325050354,820.041748046875,220.83558654785156
31,1,truck,0.8089241981506348,669.8330078125,33.02709197998047
31,2,car,0.748690664768219,27.97968864440918,118.82841491699219
31,4,car,0.7903985977172852,228.43350219726562,48.27312469482422
31,5,car,0.7703286409378052,780.0012817382812,46.54652404785156
31,6,car,0.8493980765342712,200.51278686523438,102.67857360839844
31,7,car,0.6546746492385864,613.5341796875,37.472938537597656
31,18,car,0.7594448328018188,682.2514038085938,262.8565979003906
31,20,truck,0.45766881108283997,816.8126220703125,214.11209106445312
31,21,car,0.7791996598243713,423.786865234375,16.431135177612305
31,8,car,0.44000887870788574,751.7520751953125,29.778167724609375
31,9,car,0.3956551253795624,816.4240112304688,213.22119140625
32,1,truck,0.8203468918800354,669.667236328125,32.42171859741211
32,2,car,0.7473641633987427,23.91754913330078,119.64582824707031
32,4,car,0.784584105014801,223.76266479492188,49.45718002319336
32,5,car,0.7619415521621704,779.2923583984375,45.20117950439453
32,6,car,0.8378525376319885,191.12953186035156,106.44412231445312
32,7,car,0.6098309755325317,613.9500732421875,35.348533630371094
32,18,car,0.5555086731910706,681.2117919921875,252.79531860351562
32,20,car,0.46822309494018555,813.2469482421875,207.1148223876953
32,21,car,0.7498321533203125,421.06988525390625,17.139829635620117
32,8,car,0.4483703672885895,751.3917236328125,29.29641342163086
32,9,truck,0.43924131989479065,812.8909912109375,206.1430206298828
33,1,truck,0.7954479455947876,669.302978515625,31.771865844726562
33,2,car,0.6938576102256775,19.31464195251465,121.67767333984375
33,4,car,0.8366934061050415,219.03997802734375,51.0106315612793
33,5,car,0.744064211845398,778.5794677734375,43.74577713012695
33,6,car,0.8540687561035156,180.71705627441406,110.41536712646484
33,7,car,0.6916972994804382,614.2889404296875,33.69704818725586
33,18,car,0.6541632413864136,680.2589111328125,242.4800262451172
33,20,car,0.7273287177085876,809.7808837890625,200.59996032714844
33,21,car,0.7173386216163635,418.6268615722656,18.45616912841797
33,8,car,0.46690091490745544,751.13818359375,28.960865020751953
34,1,truck,0.77919602394104,668.9776611328125,31.269603729248047
34,4,car,0.8377318978309631,214.02589416503906,52.340003967285156
34,5,car,0.7043788433074951,777.4848022460938,42.46217346191406
34,6,car,0.8126771450042725,170.1506805419922,114.40153503417969
34,7,car,0.5490657091140747,614.5125122070312,32.25774383544922
34,18,car,0.7237362265586853,679.8889770507812,233.49957275390625
34,20,car,0.6327800154685974,806.8841552734375,193.71279907226562
34,21,car,0.700965166091919,415.5792236328125,19.05183219909668
34,8,car,0.39848047494888306,750.7313842773438,28.066680908203125
35,1,truck,0.7710729241371155,668.8974609375,30.37594223022461
35,4,car,0.8175521492958069,209.45407104492188,54.05589294433594
35,5,car,0.7172303199768066,776.5706176757812,40.921531677246094
35,6,car,0.8806864619255066,159.22894287109375,118.87753295898438
35,7,car,0.6787926554679871,614.85009765625,31.25775146484375
35,18,car,0.6501729488372803,679.1990966796875,224.90451049804688
35,20,car,0.6721369028091431,804.1065673828125,187.4086456298828
35,21,car,0.69931960105896,412.78466796875,20.557680130004883
35,8,car,0.3775346279144287,750.1983642578125,26.89132308959961
36,1,truck,0.7620099782943726,669.0255126953125,29.612478256225586
36,4,car,0.8002678155899048,204.2712860107422,55.43988800048828
36,5,car,0.7302169799804688,775.3886108398438,40.29490661621094
36,6,car,0.8345240354537964,147.85348510742188,122.67986297607422
36,7,car,0.5965697169303894,615.3150634765625,30.413314819335938
36,18,car,0.7420896291732788,678.3428955078125,217.1326904296875
36,20,car,0.7771028876304626,801.2688598632812,181.73861694335938
36,21,car,0.7458298206329346,409.7429504394531,21.9847469329834
36,8,car,0.5145813822746277,750.12451171875,26.3289794921875
37,1,truck,0.7659202218055725,668.904052734375,28.63021469116211
37,4,car,0.7998313307762146,199.5296630859375,56.37376403808594
37,5,car,0.6964873671531677,774.5045166015625,39.32674789428711
37,6,car,0.8353683948516846,135.62530517578125,126.48306274414062
37,7,car,0.4344031810760498,615.7047119140625,29.60875701904297
37,18,car,0.8457158207893372,677.815673828125,209.099853515625
37,20,car,0.6097676753997803,798.5218505859375,175.78839111328125
37,21,car,0.7214699983596802,406.870849609375,22.956804275512695
37,8,car,0.4345826506614685,749.6583251953125,25.215312957763672
37,25,car,0.8895983099937439,400.3673095703125,638.223876953125
38,1,truck,0.7689311504364014,668.6190795898438,28.00733184814453
38,4,car,0.7832348942756653,194.17282104492188,58.3539924621582
38,5,car,0.719971239566803,773.7490234375,38.852596282958984
38,6,car,0.8538473844528198,122.7547607421875,132.23446655273438
38,7,car,0.45871472358703613,616.2128295898438,29.19143295288086
38,18,car,0.835563063621521,677.6312255859375,202.1533203125
38,20,car,0.6916370987892151,796.31298828125,171.28085327148438
38,21,car,0.6359107494354248,403.91156005859375,24.666278839111328
38,8,car,0.464490681886673,748.955322265625,24.448165893554688
38,25,car,0.9131885766983032,407.0036315917969,621.635986328125
39,1,truck,0.7593203783035278,668.2925415039062,27.006359100341797
39,4,car,0.8073883056640625,188.3900146484375,59.81654739379883
39,5,car,0.6970030069351196,773.3247680664062,37.24953842163086
39,6,car,0.8504777550697327,111.88630676269531,137.43719482421875
39,7,car,0.42564040422439575,617.016845703125,27.847017288208008
39,18,car,0.717353105545044,677.1541748046875,194.85159301757812
39,20,truck,0.4620036780834198,794.1246337890625,166.68869018554688
39,21,car,0.7065526247024536,400.7991943359375,25.72319793701172
39,8,car,0.36023226380348206,748.0872192382812,20.776165008544922
39,25,car,0.9258944392204285,420.0837097167969,602.9810180664062
40,1,truck,0.7735897898674011,668.20947265625,26.412578582763672
40,4,car,0.7651805281639099,183.43017578125,61.928794860839844
40,5,car,0.6730252504348755,772.4541015625,36.41105270385742
40,6,car,0.7892218232154846,96.16310119628906,143.91909790039062
40,18,car,0.754537045955658,676.7399291992188,189.07907104492188
40,20,car,0.6052967309951782,791.6497802734375,161.75982666015625
40,21,car,0.7554511427879333,397.8897705078125,27.556610107421875
40,8,car,0.36937105655670166,747.447265625,20.711265563964844
40,25,car,0.9428538084030151,435.1226806640625,568.6986083984375
41,1,truck,0.7418873906135559,668.654541015625,25.35801887512207
41,4,car,0.6975366473197937,177.4134521484375,63.17222595214844
41,5,car,0.7201043963432312,772.0172119140625,34.63348388671875
41,6,car,0.8121480345726013,80.75794982910156,149.60067749023438
41,7,car,0.41072186827659607,617.9366455078125,24.90089225769043
41,18,car,0.7848733067512512,676.3125610351562,182.48184204101562
41,20,car,0.5549460649490356,788.9683837890625,156.18174743652344
41,21,car,0.7661644816398621,394.44757080078125,28.359949111938477
41,8,car,0.431144654750824,746.589111328125,18.90200424194336
41,25,car,0.9373989701271057,451.1156005859375,529.6140747070312
42,1,truck,0.7378365397453308,668.62548828125,24.81810760498047
42,4,car,0.710462749004364,171.7819366455078,64.7923812866211
42,5,car,0.7129746079444885,771.0757446289062,33.43892288208008
42,6,car,0.8549013137817383,65.51396942138672,155.834228515625
42,7,car,0.5035995841026306,618.360107421875,23.653026580810547
42,18,car,0.7888754606246948,675.5938720703125,176.0487060546875
42,20,car,0.7189751267433167,787.161376953125,152.321044921875
42,21,car,0.670599639415741,391.27508544921875,29.782203674316406
42,8,car,0.40020397305488586,745.8495483398438,18.785940170288086
42,25,car,0.9096908569335938,464.67657470703125,492.4739990234375
43,1,truck,0.7370958924293518,668.4444580078125,23.982158660888672
43,4,car,0.7110682129859924,166.14608764648438,66.305419921875
43,5,car,0.7295303344726562,769.6910400390625,32.006656646728516
43,6,car,0.7747346758842468,52.26711654663086,161.90621948242188
43,7,car,0.5588633418083191,619.009765625,22.386680603027344
43,18,car,0.7913306355476379,675.117919921875,170.82528686523438
43,20,car,0.7906643748283386,784.998779296875,148.00782775878906
43,21,car,0.7240852117538452,387.9371337890625,31.23908233642578
43,8,car,0.5280776023864746,745.4983520507812,17.42279815673828
43,25,car,0.9273120760917664,476.7845764160156,459.56695556640625
44,1,truck,0.7087092995643616,668.19677734375,23.410846710205078
44,4,car,0.7905330061912537,159.82781982421875,67.88703918457031
44,5,car,0.6943472027778625,768.8575439453125,30.839385986328125
44,6,car,0.6689159274101257,47.27425765991211,168.4879150390625
44,7,car,0.5707339644432068,619.337646484375,21.780820846557617
44,18,car,0.7735646963119507,674.761962890625,165.5137939453125
44,20,car,0.7826375365257263,782.7057495117188,144.11109924316406
44,21,car,0.8084356188774109,384.40533447265625,32.712791442871094
44,8,car,0.5319374799728394,744.666259765625,16.907100677490234
44,25,car,0.9102218151092529,487.49920654296875,430.377197265625
45,1,truck,0.6905847787857056,668.0828247070312,23.14830780029297
45,4,car,0.7861417531967163,153.284912109375,69.72613525390625
45,5,car,0.6811603307723999,768.4410400390625,29.668682098388672
45,6,car,0.7465448379516602,41.511844635009766,175.30352783203125
45,7,car,0.5161815285682678,620.0897216796875,21.313533782958984
45,18,car,0.8068364262580872,674.6328125,160.26177978515625
45,20,car,0.6974862217903137,781.3367309570312,140.38201904296875
45,21,car,0.7740024328231812,380.99078369140625,34.07051086425781
45,8,car,0.5256228446960449,744.1251220703125,15.94320011138916
45,25,car,0.9041150212287903,496.8582763671875,404.3816223144531
45,27,car,0.7668322324752808,710.1569213867188,649.0855102539062
46,1,truck,0.6774300336837769,668.0130615234375,22.765037536621094
46,4,car,0.7814944982528687,147.05844116210938,72.25579833984375
46,5,car,0.6658040881156921,767.663818359375,29.786338806152344
46,6,car,0.8006000518798828,36.18410110473633,181.42654418945312
46,7,car,0.5089089870452881,620.3985595703125,20.872865676879883
46,18,car,0.7940771579742432,674.3543701171875,155.67428588867188
46,20,car,0.7157999277114868,779.6590576171875,136.67874145507812
46,21,car,0.72715163230896,377.13232421875,35.650787353515625
46,8,car,0.5303303003311157,743.97021484375,15.662792205810547
46,25,car,0.9148440957069397,505.2052001953125,381.6980895996094
46,27,car,0.88773512840271,708.4049072265625,634.2442626953125
47,1,truck,0.6191924810409546,668.4744873046875,22.065021514892578
47,4,car,0.7973238825798035,140.18971252441406,73.87017822265625
47,5,car,0.6738524436950684,766.774658203125,28.10364532470703
47,6,car,0.8117812275886536,28.30995750427246,184.51077270507812
47,7,car,0.4779527485370636,620.4149169921875,19.553401947021484
47,18,car,0.815551221370697,673.9161376953125,151.27450561523438
47,20,car,0.7575467824935913,778.1092529296875,132.12881469726562
47,21,car,0.6959794759750366,372.71636962890625,36.76488494873047
47,8,car,0.5059680342674255,743.1609497070312,14.37899398803711
47,25,car,0.9018885493278503,512.6973876953125,360.59271240234375
47,27,car,0.9216393232345581,707.0906982421875,617.0189208984375
48,1,truck,0.580817699432373,668.6256103515625,21.587350845336914
48,4,car,0.7133684754371643,133.85690307617188,75.77094268798828
48,5,car,0.6547015905380249,765.875,27.634130477905273
48,7,car,0.3999956548213959,620.8124389648438,18.839637756347656
